Table representing for each cluster of homologous EVEs the transposable elements of the RepeatModeler RepeatPeps database overlapping with EVEs. The overlap percentage represents the fractional size of the transposable element that overlaps with the EVEs. Only TEs overlapping at least 20% inside the EVEs and at least 50% to the right or left of the EVE were kept. 										
Clustername	Query	Qstart	Qend	Qevalue	Overlapping_TE	TE_start	TE_end	TE_evalue	Overlap_percentage	TE_orientation
Cluster4185	UELV01050782.1:0-552(+):Megastigmus_stigmatizans	0	552	4.882e-37	Gypsy5-NVi_env#LTR/Gypsy	1	552	1.004e-74	99.81884057971014	inside
Cluster4185	UELV01050782.1:0-552(+):Megastigmus_stigmatizans	0	552	4.882e-37	Gypsy5-NVi_env#LTR/Gypsy	1	552	1.004e-74	99.81884057971014	right
Cluster4185	UELV01153613.1:1-556(-):Megastigmus_stigmatizans	1	556	2.452e-33	Gypsy-17_PBa_env#LTR/Gypsy	1	543	1.843e-50	97.65765765765767	inside
Cluster4185	UELV01153613.1:1-556(-):Megastigmus_stigmatizans	1	556	2.452e-33	Gypsy-17_PBa_env#LTR/Gypsy	1	543	1.843e-50	97.65765765765767	left
Cluster4185	UELV01028312.1:2-719(+):Megastigmus_stigmatizans	2	719	4.962e-33	Gypsy-19_PBa_env#LTR/Gypsy	48	719	4.816e-45	93.58437935843794	inside
Cluster4185	UELV01028312.1:2-719(+):Megastigmus_stigmatizans	2	719	4.962e-33	Gypsy-19_PBa_env#LTR/Gypsy	48	719	4.816e-45	93.58437935843794	right
Cluster4185	UELV01171158.1:7-751(-):Megastigmus_stigmatizans	7	751	1.099e-31	Gypsy-19_PBa_env#LTR/Gypsy	169	843	1.306e-45	78.2258064516129	right
Cluster4185	UELV01117535.1:1-1068(-):Megastigmus_stigmatizans	1	1068	4.881e-25	Gypsy-19_PBa_env#LTR/Gypsy	6	533	1.299e-41	49.39081537019681	inside
Cluster4185	UELV01099177.1:1171-1690(+):Megastigmus_stigmatizans	1171	1690	1.533e-24	Gypsy-24_NVi_env#LTR/Gypsy	1175	1669	1.354e-67	95.18304431599229	inside
Cluster4185	scaffold_1809:219-2184(-):Meteorus_cinctellus	219	2184	1.2479999999999998e-127	Gypsy5-NVi_pol#LTR/Gypsy	1	2175	4.541999999999999e-171	99.54198473282443	left
Cluster4185	scaffold_2979:1000-1996(+):Meteorus_cinctellus	1000	1996	1.4549999999999998e-53	Gypsy5-NVi_env#LTR/Gypsy	1064	1996	6.184000000000001e-79	93.57429718875501	inside
Cluster4185	scaffold_2979:1000-1996(+):Meteorus_cinctellus	1000	1996	1.4549999999999998e-53	Gypsy5-NVi_env#LTR/Gypsy	1064	1996	6.184000000000001e-79	93.57429718875501	right
Cluster4185	scaffold_2673:349-1180(+):Meteorus_cinctellus	349	1180	9.954e-46	Gypsy-9_PBa_env#LTR/Gypsy	422	1180	2.554e-62	91.21540312876053	inside
Cluster4185	scaffold_2673:349-1180(+):Meteorus_cinctellus	349	1180	9.954e-46	Gypsy-9_PBa_env#LTR/Gypsy	422	1180	2.554e-62	91.21540312876053	right
Cluster4185	scaffold_4045:777-1284(+):Meteorus_cinctellus	777	1284	3.641e-37	Gypsy5-NVi_env#LTR/Gypsy	778	1284	4.626e-41	99.80276134122288	inside
Cluster4185	scaffold_4045:777-1284(+):Meteorus_cinctellus	777	1284	3.641e-37	Gypsy5-NVi_env#LTR/Gypsy	778	1284	4.626e-41	99.80276134122288	right
Cluster4185	scaffold_7358:2-515(+):Meteorus_cinctellus	2	515	1.4119999999999999e-33	Gypsy5-NVi_env#LTR/Gypsy	15	512	3.749e-44	96.88109161793372	inside
Cluster4185	scaffold_4295:662-1175(+):Meteorus_cinctellus	662	1175	5.009e-30	Gypsy-9_PBa_env#LTR/Gypsy	696	1160	4.466e-43	90.44834307992203	inside
Cluster4185	scaffold_3500:830-1370(-):Meteorus_cinctellus	830	1370	3.404e-29	Gypsy5-NVi_env#LTR/Gypsy	813	1625	5.489000000000001e-71	100	full
Cluster4185	scaffold_5643:1-610(+):Meteorus_cinctellus	1	610	2.77e-18	Gypsy-6_AEc_env#LTR/Gypsy	2	388	9.047000000000001e-36	63.38259441707718	inside
Cluster4185	scaffold_8360:1-445(+):Meteorus_cinctellus	1	445	8.981e-14	Gypsy-17_PBa_env#LTR/Gypsy	8	439	4.025e-39	97.07207207207207	inside
Cluster4185	scaffold_8218:0-453(+):Meteorus_cinctellus	0	453	8.397e-10	Gypsy5-NVi_env#LTR/Gypsy	1	447	3.341e-39	98.45474613686534	inside
Cluster4185	scaffold_8774:1-910(-):Meteorus_colon_F	1	910	2.171e-57	Gypsy5-NVi_env#LTR/Gypsy	53	958	1.131e-84	94.27942794279429	right
Cluster4185	scaffold_8600:367-1009(+):Meteorus_colon_F	367	1009	9.42e-47	Gypsy5-NVi_env#LTR/Gypsy	368	1009	2.481e-57	99.84423676012462	inside
Cluster4185	scaffold_8600:367-1009(+):Meteorus_colon_F	367	1009	9.42e-47	Gypsy5-NVi_env#LTR/Gypsy	368	1009	2.481e-57	99.84423676012462	right
Cluster4185	scaffold_10920:428-929(+):Meteorus_colon_F	428	929	4.2300000000000004e-33	Gypsy5-NVi_env#LTR/Gypsy	435	929	1.351e-61	98.60279441117764	inside
Cluster4185	scaffold_10920:428-929(+):Meteorus_colon_F	428	929	4.2300000000000004e-33	Gypsy5-NVi_env#LTR/Gypsy	435	929	1.351e-61	98.60279441117764	right
Cluster4185	scaffold_8741:2-967(+):Meteorus_colon_F	2	967	6.718e-31	Gypsy-17_PBa_env#LTR/Gypsy	485	967	7.529e-46	49.94818652849741	inside
Cluster4185	scaffold_4214:461-1103(+):Meteorus_colon_M	461	1103	9.42e-47	Gypsy5-NVi_env#LTR/Gypsy	462	1103	2.481e-57	99.84423676012462	inside
Cluster4185	scaffold_4214:461-1103(+):Meteorus_colon_M	461	1103	9.42e-47	Gypsy5-NVi_env#LTR/Gypsy	462	1103	2.481e-57	99.84423676012462	right
Cluster4185	scaffold_6820:1-556(+):Meteorus_colon_M	1	556	4.4990000000000005e-42	Gypsy-9_PBa_env#LTR/Gypsy	8	553	2.571e-47	98.1981981981982	inside
Cluster4185	scaffold_6173:9-1010(+):Meteorus_colon_M	9	1010	1.606e-15	Gypsy5-NVi_env#LTR/Gypsy	504	1010	1.467e-44	50.54945054945055	inside
Cluster4185	scaffold_6173:9-1010(+):Meteorus_colon_M	9	1010	1.606e-15	Gypsy5-NVi_env#LTR/Gypsy	504	1010	1.467e-44	50.54945054945055	right
Cluster4185	DF966298.1:820-1835(-):Monomorium_pharaonis	820	1835	7.952e-37	Gypsy-9_PBa_env#LTR/Gypsy	1051	1671	1.747e-79	61.083743842364534	inside
Cluster4185	DF962253.1:703-1141(-):Monomorium_pharaonis	703	1141	1.586e-19	Gypsy-11_SI_env#LTR/Gypsy	982	1122	1.22e-13	31.963470319634702	inside
Cluster4185	GL277600.1:3910-5449(+):Nasonia_giraulti	3910	5449	9.964000000000002e-63	Gypsy5-NVi_env#LTR/Gypsy	3923	5449	2.762e-95	99.15529564652371	inside
Cluster4185	GL277600.1:3910-5449(+):Nasonia_giraulti	3910	5449	9.964000000000002e-63	Gypsy5-NVi_env#LTR/Gypsy	3923	5449	2.762e-95	99.15529564652371	right
Cluster4185	GL278721.1:3904-4351(-):Nasonia_longicornis	3904	4351	1.944e-14	Gypsy-20_NVi_gag#LTR/Gypsy	4104	4289	1.468e-24	41.387024608501115	inside
Cluster4185	LGIB01003737.1:1532-2177(+):Neodiprion_lecontei	1532	2177	1.088e-44	Gypsy5-NVi_env#LTR/Gypsy	1584	2171	5.215e-61	91.0077519379845	inside
Cluster4185	LGIB01001401.1_0:23-1065(+):Neodiprion_lecontei	23	1065	3.417e-24	Gypsy-17_PBa_env#LTR/Gypsy	57	557	1.943e-48	47.98464491362764	inside
Cluster4185	SSWZ01000970.1:2-1346(+):Neodiprion_pinetum	2	1346	1.015e-96	Gypsy-7_PBa_env#LTR/Gypsy	3	1235	2.609e-141	91.66666666666666	inside
Cluster4185	SGBU01002258.1:9687-11685(+):Nylanderia_fulva	9687	11685	4.727e-142	Gypsy-17_PBa_env#LTR/Gypsy	9706	11718	5.501000000000001e-275	99.04904904904906	right
Cluster4185	QOIP01000109.1:28531-30451(+):Ooceraea_biroi	28531	30451	3.774e-135	Gypsy5-NVi_env#LTR/Gypsy	28583	30463	2.5000000000000002e-199	97.29166666666667	right
Cluster4185	QOIP01000109.1:9850-11728(+):Ooceraea_biroi	9850	11728	4.316e-130	Gypsy-19_PBa_env#LTR/Gypsy	9887	11845	3.158e-269	98.02981895633653	right
Cluster4185	QOIP01000139.1:9623-11521(-):Ooceraea_biroi	9623	11521	8.66e-48	Gypsy5-NVi_env#LTR/Gypsy	10431	12311	3.298000000000001e-199	57.428872497365646	right
Cluster4185	QOIP01000041.1:7087-8977(+):Ooceraea_biroi	7087	8977	1.257e-134	Gypsy-7_PBa_gag#LTR/Gypsy	7135	7887	6.106e-27	39.78835978835979	inside
Cluster4185	QOIP01000069.1:3021-4920(+):Ooceraea_biroi	3021	4920	5.4919999999999996e-135	Gypsy5-NVi_env#LTR/Gypsy	3052	4932	3.298000000000001e-199	98.36756187467088	right
Cluster4185	QOIP01000102.1:4002-5979(+):Ooceraea_biroi	4002	5979	5.711e-133	Gypsy-19_PBa_env#LTR/Gypsy	4066	5994	1.042e-274	96.76277187658067	right
Cluster4185	QOIP01000042.1:9570-11547(+):Ooceraea_biroi	9570	11547	5.711e-133	Gypsy-19_PBa_env#LTR/Gypsy	9634	11562	1.042e-274	96.76277187658067	right
Cluster4185	QOIP01000055.1:3197-5075(+):Ooceraea_biroi	3197	5075	2.316e-130	Gypsy-19_PBa_env#LTR/Gypsy	3234	5078	3.3050000000000004e-268	98.02981895633653	right
Cluster4185	QOIP01000024.1:5645-7532(+):Ooceraea_biroi	5645	7532	7.888e-129	Gypsy-19_PBa_env#LTR/Gypsy	5649	7547	3.882e-270	99.78802331743508	right
Cluster4185	QOIP01000047.1:5905-7597(+):Ooceraea_biroi	5905	7597	3.1690000000000004e-120	Gypsy5-NVi_env#LTR/Gypsy	5936	7597	1.6450000000000002e-184	98.1678486997636	inside
Cluster4185	QOIP01000047.1:5905-7597(+):Ooceraea_biroi	5905	7597	3.1690000000000004e-120	Gypsy5-NVi_env#LTR/Gypsy	5936	7597	1.6450000000000002e-184	98.1678486997636	right
Cluster4185	QOIP01000104.1:2748-4616(+):Ooceraea_biroi	2748	4616	1.432e-108	Gypsy5-NVi_env#LTR/Gypsy	2785	4257	2.773e-165	78.80085653104925	inside
Cluster4185	QOIP01000019.1:2492-4148(+):Ooceraea_biroi	2492	4148	1.064e-107	Gypsy-7_PBa_env#LTR/Gypsy	2505	4115	9.12e-217	97.22222222222221	inside
Cluster4185	QOIP01000019.1:9796-11700(+):Ooceraea_biroi	9796	11700	6.645e-48	Gypsy5-NVi_env#LTR/Gypsy	9833	10576	3.209e-74	39.023109243697476	inside
Cluster4185	QOIP01000119.1:663-2546(-):Ooceraea_biroi	663	2546	1.158e-103	Gypsy-7_PBa_gag#LTR/Gypsy	733	1512	2.8710000000000004e-26	41.370154009559215	inside
Cluster4185	QOIP01000125.1:8783-10181(+):Ooceraea_biroi	8783	10181	6.879e-91	Gypsy-7_PBa_env#LTR/Gypsy	8790	10274	2.214e-151	99.49928469241775	right
Cluster4185	QOIP01000040.1:6779-8614(+):Ooceraea_biroi	6779	8614	3.412e-43	Gypsy5-NVi_env#LTR/Gypsy	6810	7433	2.8490000000000002e-65	33.950953678474114	inside
Cluster4185	QOIP01000040.1:6779-8614(+):Ooceraea_biroi	6779	8614	3.412e-43	Gypsy-17_PBa_env#LTR/Gypsy	7444	8379	1.006e-103	50.95367847411444	inside
Cluster4185	QOIP01000082.1:8260-9388(+):Ooceraea_biroi	8260	9388	2.2419999999999998e-80	Gypsy-19_PBa_env#LTR/Gypsy	8267	9352	7.331e-182	96.18794326241135	inside
Cluster4185	QOIP01000082.1:7516-8257(+):Ooceraea_biroi	7516	8257	2.7459999999999996e-47	Gypsy-11_SI_env#LTR/Gypsy	7520	8257	1.523e-87	99.46018893387314	inside
Cluster4185	QOIP01000082.1:7516-8257(+):Ooceraea_biroi	7516	8257	2.7459999999999996e-47	Gypsy-11_SI_env#LTR/Gypsy	7520	8257	1.523e-87	99.46018893387314	right
Cluster4185	QOIP01000120.1:22448-23953(+):Ooceraea_biroi	22448	23953	6.087e-70	Gypsy5-NVi_env#LTR/Gypsy	22479	23471	1.6279999999999998e-107	65.91362126245848	inside
Cluster4185	QOIP01000034.1:599-2497(+):Ooceraea_biroi	599	2497	7.524e-69	Gypsy5-NVi_env#LTR/Gypsy	630	1622	9.663e-109	52.265542676501575	inside
Cluster4185	QOIP01000072.1:20256-21261(+):Ooceraea_biroi	20256	21261	1.6299999999999998e-66	Gypsy5-NVi_env#LTR/Gypsy	20293	21261	9.707e-104	96.31840796019901	inside
Cluster4185	QOIP01000072.1:20256-21261(+):Ooceraea_biroi	20256	21261	1.6299999999999998e-66	Gypsy5-NVi_env#LTR/Gypsy	20293	21261	9.707e-104	96.31840796019901	right
Cluster4185	scaffold_7383:5525-7388(+):Ophioninae_A	5525	7388	1.4239999999999998e-125	Gypsy-19_PBa_env#LTR/Gypsy	5559	7337	4.153e-206	95.43746645195921	inside
Cluster4185	scaffold_9790:4843-5800(+):Ophioninae_A	4843	5800	2.2350000000000002e-63	Gypsy-17_PBa_env#LTR/Gypsy	4844	5782	3.296e-100	98.01462904911182	inside
Cluster4185	scaffold_14602:9-699(-):Ophioninae_A	9	699	8.552e-52	Gypsy-17_PBa_env#LTR/Gypsy	2	700	3.961e-82	100	full
Cluster4185	scaffold_13440:0-705(+):Ophioninae_A	0	705	1.156e-35	Gypsy-6_AEc_env#LTR/Gypsy	1	537	6.977e-64	76.02836879432624	inside
Cluster4185	scaffold_18898:2762-4628(+):Ophioninae_B	2762	4628	1.221e-131	Gypsy-19_PBa_env#LTR/Gypsy	2808	4595	1.9610000000000002e-209	95.76634512325832	inside
Cluster4185	scaffold_20053:10-1120(+):Ophioninae_B	10	1120	3.9420000000000004e-76	Gypsy-6_AEc_env#LTR/Gypsy	5	937	3.788e-119	83.51351351351352	left
Cluster4185	scaffold_21004:0-1056(+):Ophioninae_B	0	1056	6.599000000000001e-70	Gypsy-6_AEc_env#LTR/Gypsy	43	1032	7.740000000000002e-116	93.65530303030303	inside
Cluster4185	scaffold_25554:2-881(+):Ophioninae_B	2	881	2.2230000000000001e-69	Gypsy-6_AEc_env#LTR/Gypsy	3	881	1.319e-86	99.88623435722411	inside
Cluster4185	scaffold_25554:2-881(+):Ophioninae_B	2	881	2.2230000000000001e-69	Gypsy-6_AEc_env#LTR/Gypsy	3	881	1.319e-86	99.88623435722411	right
Cluster4185	scaffold_22713:97-1021(+):Ophioninae_B	97	1021	2.329e-67	Gypsy-17_PBa_env#LTR/Gypsy	110	1021	3.346e-103	98.59307359307358	inside
Cluster4185	scaffold_22713:97-1021(+):Ophioninae_B	97	1021	2.329e-67	Gypsy-17_PBa_env#LTR/Gypsy	110	1021	3.346e-103	98.59307359307358	right
Cluster4185	scaffold_22944:207-1218(+):Ophioninae_B	207	1218	8.01e-63	Gypsy-7_PBa_env#LTR/Gypsy	241	1149	3.0290000000000003e-102	89.81206726013848	inside
Cluster4185	scaffold_33015:6-693(+):Ophioninae_B	6	693	1.122e-48	Gypsy5-NVi_env#LTR/Gypsy	7	693	6.944e-79	99.85443959243085	inside
Cluster4185	scaffold_33015:6-693(+):Ophioninae_B	6	693	1.122e-48	Gypsy5-NVi_env#LTR/Gypsy	7	693	6.944e-79	99.85443959243085	right
Cluster4185	scaffold_30528:1-784(+):Ophioninae_B	1	784	2.023e-48	Gypsy5-NVi_env#LTR/Gypsy	17	784	1.398e-91	97.9565772669221	inside
Cluster4185	scaffold_30528:1-784(+):Ophioninae_B	1	784	2.023e-48	Gypsy5-NVi_env#LTR/Gypsy	17	784	1.398e-91	97.9565772669221	right
Cluster4185	scaffold_33707:2-671(+):Ophioninae_B	2	671	1.485e-44	Gypsy-7_PBa_env#LTR/Gypsy	3	674	2.783e-76	99.85052316890882	right
Cluster4185	scaffold_32173:1-718(-):Ophioninae_B	1	718	7.626000000000001e-42	Gypsy-11_SI_env#LTR/Gypsy	2	718	6.859e-60	99.86052998605301	inside
Cluster4185	scaffold_32173:1-718(-):Ophioninae_B	1	718	7.626000000000001e-42	Gypsy-11_SI_env#LTR/Gypsy	2	718	6.859e-60	99.86052998605301	right
Cluster4185	scaffold_40744:1-517(+):Ophioninae_B	1	517	9.427e-39	Gypsy5-NVi_env#LTR/Gypsy	2	517	3.617e-60	99.8062015503876	inside
Cluster4185	scaffold_40744:1-517(+):Ophioninae_B	1	517	9.427e-39	Gypsy5-NVi_env#LTR/Gypsy	2	517	3.617e-60	99.8062015503876	right
Cluster4185	scaffold_17499:102-720(+):Ophioninae_B	102	720	3.647e-38	Gypsy-19_PBa_env#LTR/Gypsy	103	708	1.398e-66	97.89644012944983	inside
Cluster4185	scaffold_40234:1-526(-):Ophioninae_B	1	526	1.082e-35	Gypsy-7_PBa_env#LTR/Gypsy	1	525	2.818e-56	99.80952380952381	inside
Cluster4185	scaffold_40234:1-526(-):Ophioninae_B	1	526	1.082e-35	Gypsy-7_PBa_env#LTR/Gypsy	1	525	2.818e-56	99.80952380952381	left
Cluster4185	scaffold_38139:1-565(+):Ophioninae_B	1	565	1.192e-34	Gypsy-7_PBa_env#LTR/Gypsy	2	565	1.971e-66	99.822695035461	inside
Cluster4185	scaffold_38139:1-565(+):Ophioninae_B	1	565	1.192e-34	Gypsy-7_PBa_env#LTR/Gypsy	2	565	1.971e-66	99.822695035461	right
Cluster4185	scaffold_36776:2-593(+):Ophioninae_B	2	593	8.082e-34	Gypsy-7_PBa_env#LTR/Gypsy	3	593	1.901e-52	99.83079526226734	inside
Cluster4185	scaffold_36776:2-593(+):Ophioninae_B	2	593	8.082e-34	Gypsy-7_PBa_env#LTR/Gypsy	3	593	1.901e-52	99.83079526226734	right
Cluster4185	scaffold_33378:13-682(-):Ophioninae_B	13	682	1.86e-32	Gypsy-6_AEc_env#LTR/Gypsy	1	639	1.839e-52	93.57249626307922	left
Cluster4185	scaffold_44815:1-463(-):Ophioninae_B	1	463	1.006e-27	Gypsy-7_PBa_env#LTR/Gypsy	6	440	2.159e-43	93.93939393939394	inside
Cluster4185	scaffold_16869:264-1205(-):Ophioninae_B	264	1205	2.1279999999999997e-22	Gypsy5-NVi_pol#LTR/Gypsy	275	547	6.23e-34	28.905419766206165	inside
Cluster4185	scaffold_23625:0-420(+):Ophioninae_B	0	420	2.365e-19	Gypsy-7_PBa_env#LTR/Gypsy	1	405	6.305999999999998e-41	96.19047619047619	inside
Cluster4185	scaffold_35003:1-628(-):Ophioninae_B	1	628	8.497e-14	Gypsy-20_NVi_env#LTR/Gypsy	267	599	1.688e-23	52.95055821371611	inside
Cluster4185	scaffold_31753:11-735(+):Ophioninae_B	11	735	6.593e-12	Gypsy-17_PBa_env#LTR/Gypsy	6	443	4.413e-52	59.66850828729282	left
Cluster4185	UCOL01009750.1:3013-4756(+):Ormyrus_nitidulus	3013	4756	5.12e-119	Gypsy5-NVi_env#LTR/Gypsy	3044	4756	5.635e-235	98.22145725760184	inside
Cluster4185	UCOL01009750.1:3013-4756(+):Ormyrus_nitidulus	3013	4756	5.12e-119	Gypsy5-NVi_env#LTR/Gypsy	3044	4756	5.635e-235	98.22145725760184	right
Cluster4185	UCOL01002720.1:16057-17992(+):Ormyrus_nitidulus	16057	17992	3.972e-117	Gypsy5-NVi_env#LTR/Gypsy	16115	17911	3.2950000000000003e-168	92.81653746770026	inside
Cluster4185	UCOL01009627.1:466-2341(+):Ormyrus_nitidulus	466	2341	2.929000000000001e-115	Gypsy5-NVi_env#LTR/Gypsy	524	2314	1.3e-169	95.46666666666667	inside
Cluster4185	UCOL01010518.1:2815-4720(+):Ormyrus_nitidulus	2815	4720	2.134e-99	Gypsy-11_SI_env#LTR/Gypsy	2879	4636	4.214e-153	92.23097112860891	inside
Cluster4185	UCOL01008599.1:3373-5370(+):Ormyrus_nitidulus	3373	5370	2.111e-95	Gypsy5-NVi_env#LTR/Gypsy	3422	4873	1.502e-139	72.65898848272408	inside
Cluster4185	UCOL01017880.1:62-1925(+):Ormyrus_nitidulus	62	1925	6.818e-95	Gypsy-19_PBa_env#LTR/Gypsy	114	1895	3.185e-142	95.59849704777241	inside
Cluster4185	UCOL01005511.1:10337-11138(-):Ormyrus_nitidulus	10337	11138	1.999e-31	Gypsy-18B_PBa_pol#LTR/Gypsy	10617	10994	7.597000000000001e-32	47.06616729088639	inside
Cluster4185	UCOL01019394.1:500-1637(-):Ormyrus_nitidulus	500	1637	6.987e-49	Gypsy5-NVi_env#LTR/Gypsy	567	1649	4.061e-75	94.10729991204924	right
Cluster4185	UCOL01022249.1:150-911(+):Ormyrus_nitidulus	150	911	6.633e-11	Gypsy5-NVi_env#LTR/Gypsy	576	905	7.687999999999999e-47	43.23258869908016	inside
Cluster4185	UCOM01015059.1:54-2019(+):Ormyrus_pomaceus	54	2019	1.828e-130	Gypsy5-NVi_env#LTR/Gypsy	67	2028	5.389000000000002e-246	99.3384223918575	right
Cluster4185	UCOM01005901.1:5252-7235(+):Ormyrus_pomaceus	5252	7235	4.181e-130	Gypsy-6_AEc_env#LTR/Gypsy	5301	7067	7.516e-176	89.05698436712053	inside
Cluster4185	UCOM01007685.1:3645-5517(+):Ormyrus_pomaceus	3645	5517	9.618e-127	Gypsy5-NVi_env#LTR/Gypsy	3688	5517	9.686e-230	97.70299145299145	inside
Cluster4185	UCOM01007685.1:3645-5517(+):Ormyrus_pomaceus	3645	5517	9.618e-127	Gypsy5-NVi_env#LTR/Gypsy	3688	5517	9.686e-230	97.70299145299145	right
Cluster4185	UCOM01005916.1:6346-8269(+):Ormyrus_pomaceus	6346	8269	1.7299999999999994e-126	Gypsy5-NVi_env#LTR/Gypsy	6428	8275	5.0099999999999995e-264	95.73582943317732	right
Cluster4185	UCOM01005584.1:209-2156(-):Ormyrus_pomaceus	209	2156	4.231e-126	Gypsy5-NVi_gag#LTR/Gypsy	994	2274	8.441e-98	59.68156137647663	right
Cluster4185	UCOM01018681.1:560-1928(+):Ormyrus_pomaceus	560	1928	4.57e-101	Gypsy5-NVi_env#LTR/Gypsy	600	1928	1.372e-191	97.07602339181285	inside
Cluster4185	UCOM01018681.1:560-1928(+):Ormyrus_pomaceus	560	1928	4.57e-101	Gypsy5-NVi_env#LTR/Gypsy	600	1928	1.372e-191	97.07602339181285	right
Cluster4185	UCOM01021949.1:0-1518(+):Ormyrus_pomaceus	0	1518	2.1510000000000002e-98	Gypsy5-NVi_env#LTR/Gypsy	1	1518	1.812e-141	99.93412384716733	inside
Cluster4185	UCOM01021949.1:0-1518(+):Ormyrus_pomaceus	0	1518	2.1510000000000002e-98	Gypsy5-NVi_env#LTR/Gypsy	1	1518	1.812e-141	99.93412384716733	right
Cluster4185	UCOM01011622.1:291-2196(-):Ormyrus_pomaceus	291	2196	8.644e-98	Gypsy-7_PBa_pol#LTR/Gypsy	640	1050	2.102e-44	21.522309711286088	inside
Cluster4185	UCOM01013774.1:1017-2874(+):Ormyrus_pomaceus	1017	2874	2.1580000000000002e-96	Gypsy-19_PBa_env#LTR/Gypsy	1063	2844	5.638e-144	95.9073774905762	inside
Cluster4185	UCOM01006474.1:2-1232(-):Ormyrus_pomaceus	2	1232	4.989e-79	Gypsy5-NVi_gag#LTR/Gypsy	82	1365	1.122e-93	93.4959349593496	right
Cluster4185	UCOM01029042.1:1-898(-):Ormyrus_pomaceus	1	898	2.822e-40	Gypsy5-NVi_env#LTR/Gypsy	79	888	6.676999999999999e-67	90.18952062430323	inside
Cluster4185	UCOM01029054.1:1-898(-):Ormyrus_pomaceus	1	898	3.848e-40	Gypsy5-NVi_env#LTR/Gypsy	81	890	4.882e-67	90.18952062430323	inside
Cluster4185	UCOM01019523.1:941-1787(-):Ormyrus_pomaceus	941	1787	9.705e-37	Gypsy-11_SI_env#LTR/Gypsy	1382	1630	9.61e-22	29.314420803782504	inside
Cluster4185	UCOM01019523.1:941-1787(-):Ormyrus_pomaceus	941	1787	9.705e-37	Gypsy-19_PBa_env#LTR/Gypsy	1175	1360	9.75e-11	21.86761229314421	inside
Cluster4185	UCOM01031428.1:1-613(-):Ormyrus_pomaceus	1	613	2.742e-25	Gypsy5-NVi_env#LTR/Gypsy	3	584	2.996e-41	94.93464052287581	inside
Cluster4185	UCOM01017084.1:0-525(+):Ormyrus_pomaceus	0	525	3.28e-19	Gypsy-6_AEc_env#LTR/Gypsy	4	435	2.809e-37	82.0952380952381	inside
Cluster4185	MPJT01005136.1:2350-2911(+):Osmia_bicornis	2350	2911	4.303e-18	Gypsy-24_NVi_env#LTR/Gypsy	2366	2824	1.359e-56	81.63992869875223	inside
Cluster4185	MPJT01002879.1:4991-5459(+):Osmia_bicornis	4991	5459	4.947e-12	Gypsy-24_NVi_env#LTR/Gypsy	4995	5459	2.794e-51	99.14529914529915	inside
Cluster4185	MPJT01002879.1:4991-5459(+):Osmia_bicornis	4991	5459	4.947e-12	Gypsy-24_NVi_env#LTR/Gypsy	4995	5459	2.794e-51	99.14529914529915	right
Cluster4185	scaffold_23140:290-2210(+):Platygaster_equestris	290	2210	7.906e-126	Gypsy5-NVi_env#LTR/Gypsy	321	2105	2.2699999999999998e-159	92.91666666666667	inside
Cluster4185	scaffold_28778:1-1822(+):Platygaster_equestris	1	1822	1.35e-121	Gypsy-6_AEc_env#LTR/Gypsy	5	1789	1.7149999999999998e-169	97.96814936847886	inside
Cluster4185	scaffold_32262:1-1210(-):Platygaster_equestris	1	1210	2.2389999999999997e-93	Gypsy5-NVi_env#LTR/Gypsy	370	1545	1.474e-122	69.4789081885856	right
Cluster4185	scaffold_30947:534-1659(-):Platygaster_equestris	534	1659	2.478e-68	Gypsy-6_AEc_env#LTR/Gypsy	883	1848	9.466e-89	68.97777777777779	right
Cluster4185	scaffold_18898:1088-2243(+):Platygaster_equestris	1088	2243	4.783e-68	Gypsy5-NVi_env#LTR/Gypsy	1086	2264	3.593000000000001e-109	100	full
Cluster4185	scaffold_35289:467-1340(-):Platygaster_equestris	467	1340	9.727e-66	Gypsy-6_AEc_env#LTR/Gypsy	5	922	5.756e-89	52.119129438717074	left
Cluster4185	scaffold_27722:2-878(-):Platygaster_equestris	2	878	9.459e-57	Gypsy-18B_PBa_pol#LTR/Gypsy	1	717	3.981e-79	81.62100456621005	left
Cluster4185	scaffold_35593:573-1320(+):Platygaster_equestris	573	1320	9.452e-49	Gypsy-19_PBa_env#LTR/Gypsy	598	1305	2.217e-66	94.64524765729585	inside
Cluster4185	scaffold_80416:1-700(-):Platygaster_equestris	1	700	2.668e-43	Gypsy5-NVi_env#LTR/Gypsy	1	699	8.969000000000001e-65	99.85693848354794	inside
Cluster4185	scaffold_80416:1-700(-):Platygaster_equestris	1	700	2.668e-43	Gypsy5-NVi_env#LTR/Gypsy	1	699	8.969000000000001e-65	99.85693848354794	left
Cluster4185	scaffold_71018:5-1087(-):Platygaster_equestris	5	1087	1.447e-38	Gypsy5-NVi_env#LTR/Gypsy	0	761	3.7050000000000003e-56	69.87060998151571	left
Cluster4185	scaffold_14151:6489-8385(+):Platygaster_orseoliae	6489	8385	3.521e-117	Gypsy-11_SI_env#LTR/Gypsy	6511	8289	2.385e-154	93.77637130801688	inside
Cluster4185	scaffold_43082:0-1635(+):Platygaster_orseoliae	0	1635	5.935e-98	Gypsy-19_PBa_env#LTR/Gypsy	1	1521	6.115e-143	92.96636085626912	inside
