query;target;pident;alnlen;mismatch;gapopen;qstart;qend;tstart;tend;evalue;bits;qlen;tlen;tcov;qcov;Cluster;Names;scaffolds;GC;Arithmetic_cov_depth;Scaf_length;Median_cov_depth;scaf_name;scaf_length;cov_depth_candidat;cov_depth_BUSCO;pvalue_cov;count_duplicate;diff_length;HSP_group;strand;overlapping_group;full_loci_name;ORF_query;ORF_target;ORF_start;ORF_end;ORF_strand;Overlapp_ORF_EVEs;ORF_perc;start-end;start;end;Overlapp_group;Pseudogenized;count_repeat;count_euk;euk_count_plus_repeat;Scaffold_score;loci_length;SE_dNdS;Pvalue_dNdS;dNdS;dNdS_type;SE_plus_dNdS
PoFV_scaffold_2702_orf010;PoFV_scaffold_7821:4964-10252(+);80.8;1763;335;0;1;1748;1;1763;0.0;2921;1750;1763;1.0;0.999;Cluster183;PoFV_scaffold_7821:4964-10252(+);scaffold_7821;0.31157978511739;32.6687669960868;15077.0;33.0;scaffold_7821;123;33.0;33.96815107102593;0.2068771138669673;1;;;+;108;PoFV_scaffold_7821:4964-10252(+);PoFV_scaffold_7821:4964-10252(+);"scaffold_7821_ORF.8;4933-10333(+)";4933.0;10333.0;-;;1.021180030257186;4964-10252;4964;10252;88.0;no;0.0;0.0;0.0;C;5288;;;;;
PoFV_scaffold_2702_orf006;PoFV_scaffold_983:13861-14181(+);71.3;108;30;0;12;119;1;107;3.834e-45;157;177;107;1.0;0.61;Cluster445;PoFV_scaffold_983:13861-14181(+);scaffold_983;0.312990207453474;33.4340016708438;21546.0;33.0;scaffold_983;123;33.0;33.96815107102593;0.2068771138669673;2;1.0;25.0;+;133;PoFV_scaffold_983:13861-14181(+);;;;;;;;13861-14181;13861;14181;;yes;0.0;0.0;0.0;C;320;0.0621536;4.05e-08;0.195417;pairwise;0.2575706
PoFV_scaffold_2702_orf006;PoFV_scaffold_7821:13822-14337(+);81.6;175;31;0;1;175;1;172;3.311e-93;296;177;172;1.0;0.989;Cluster445;PoFV_scaffold_7821:13822-14337(+);scaffold_7821;0.31157978511739;32.6687669960868;15077.0;33.0;scaffold_7821;123;33.0;33.96815107102593;0.2068771138669673;1;;;+;112;PoFV_scaffold_7821:13822-14337(+);PoFV_scaffold_7821:13822-14337(+);"scaffold_7821_ORF.3;13368-14340(+)";13368.0;14340.0;-;;1.887378640776699;13822-14337;13822;14337;91.0;no;0.0;0.0;0.0;C;515;0.0621536;4.05e-08;0.195417;pairwise;0.2575706
PoFV_scaffold_2702_orf009;PoFV_scaffold_983:7792-9634(+);63.9;227;78;0;1;227;1;218;9.004e-83;287;664;614;0.355;0.342;Cluster1248;PoFV_scaffold_983:7792-9634(+);scaffold_983;0.312990207453474;33.4340016708438;21546.0;33.0;scaffold_983;123;33.0;33.96815107102593;0.2068771138669673;2;1.0;27.0;+;130;PoFV_scaffold_983:7792-9634(+);PoFV_scaffold_983:7792-9634(+);"scaffold_983_ORF.2;7917-8379(+)";7917.0;8379.0;-;;0.250814332247557;7792-9634;7792;9634;108.0;yes;0.0;0.0;0.0;C;1842;;;;;
PoFV_scaffold_2702_orf009;PoFV_scaffold_7821:10526-12512(+);80.7;229;44;0;1;229;1;229;2.1249999999999998e-114;381;664;662;0.346;0.345;Cluster1248;PoFV_scaffold_7821:10526-12512(+);scaffold_7821;0.31157978511739;32.6687669960868;15077.0;33.0;scaffold_7821;123;33.0;33.96815107102593;0.2068771138669673;2;5.0;26.0;+;109;PoFV_scaffold_7821:10526-12512(+);PoFV_scaffold_7821:10526-12512(+);"scaffold_7821_ORF.9;10525-11158(+)";10525.0;11158.0;-;;0.3187311178247734;10526-12512;10526;12512;89.0;yes;0.0;0.0;0.0;C;1986;;;;;
PoFV_scaffold_2702_orf007;PoFV_scaffold_983:13419-13760(+);74.8;114;28;0;2;115;1;114;1.739e-52;175;123;114;1.0;0.927;Cluster407;PoFV_scaffold_983:13419-13760(+);scaffold_983;0.312990207453474;33.4340016708438;21546.0;33.0;scaffold_983;123;33.0;33.96815107102593;0.2068771138669673;1;;;+;132;PoFV_scaffold_983:13419-13760(+);PoFV_scaffold_983:13419-13760(+);"scaffold_983_ORF.19;13406-13763(+)";13406.0;13763.0;-;;1.0469208211143697;13419-13760;13419;13760;110.0;no;0.0;0.0;0.0;C;341;0.111144;0.000251;0.341931;pairwise;0.453075
PoFV_scaffold_2702_orf007;PoFV_scaffold_7821:13369-13734(+);84.4;122;19;0;1;122;1;122;2.405e-66;215;123;122;1.0;0.992;Cluster407;PoFV_scaffold_7821:13369-13734(+);scaffold_7821;0.31157978511739;32.6687669960868;15077.0;33.0;scaffold_7821;123;33.0;33.96815107102593;0.2068771138669673;1;;;+;111;PoFV_scaffold_7821:13369-13734(+);PoFV_scaffold_7821:13369-13734(+);"scaffold_7821_ORF.3;13368-14340(+)";13368.0;14340.0;-;;2.663013698630137;13369-13734;13369;13734;91.0;no;0.0;0.0;0.0;C;365;0.111144;0.000251;0.341931;pairwise;0.453075
PoFV_scaffold_18896_orf006;PoFV_scaffold_33352:3905-3279(-);87.1;211;27;0;1;211;1;209;6.924e-123;383;213;209;1.0;0.991;Cluster229;PoFV_scaffold_33352:3905-3279(-);scaffold_33352;0.301872372946122;31.0940187273075;5233.0;32.0;scaffold_33352;213;32.0;33.96815107102593;0.0935738444193912;1;;;-;68;PoFV_scaffold_33352:3905-3279(-);PoFV_scaffold_33352:3905-3279(-);"scaffold_33352_ORF.8;3269-3905(-)";3269.0;3905.0;-;;1.0159744408945688;3905-3279;3279;3905;59.0;no;0.0;0.0;0.0;C;626;;;;;
PoFV_scaffold_18896_orf002;PoFV_scaffold_33352:1039-379(-);84.9;116;17;0;21;136;1;116;6.676e-61;206;243;220;0.527;0.477;Cluster227;PoFV_scaffold_33352:1039-379(-);scaffold_33352;0.301872372946122;31.0940187273075;5233.0;32.0;scaffold_33352;213;32.0;33.96815107102593;0.0935738444193912;2;70.0;11.0;-;64;PoFV_scaffold_33352:1039-379(-);PoFV_scaffold_33352:1039-379(-);"scaffold_33352_ORF.6;646-1030(-)";646.0;1030.0;-;;0.5818181818181818;1039-379;379;1039;55.0;yes;0.0;0.0;0.0;C;660;;;;;
PoFV_scaffold_18896_orf005;PoFV_scaffold_33352:2981-2811(-);47.4;57;29;0;10;66;1;57;1.037e-10;53;73;57;1.0;0.781;Cluster1280;PoFV_scaffold_33352:2981-2811(-);scaffold_33352;0.301872372946122;31.0940187273075;5233.0;32.0;scaffold_33352;213;32.0;33.96815107102593;0.0935738444193912;1;;;-;67;PoFV_scaffold_33352:2981-2811(-);;;;;;;;2981-2811;2811;2981;;no;0.0;0.0;0.0;C;170;;;;;
PoFV_scaffold_7638_orf014;PoFV_scaffold_8315:393-1520(+);82.1;376;67;0;1;375;1;376;1.849e-207;637;377;376;1.0;0.995;Cluster417;PoFV_scaffold_8315:393-1520(+);scaffold_8315;0.301560912533481;32.7433955292814;10826.0;32.0;scaffold_8315;130;32.0;33.96815107102593;0.0935738444193912;1;;;+;114;PoFV_scaffold_8315:393-1520(+);PoFV_scaffold_8315:393-1520(+);"scaffold_8315_ORF.12;392-1523(+)";392.0;1523.0;-;;1.0035492457852706;393-1520;393;1520;92.0;no;0.0;0.0;0.0;C;1127;0.0545311;9.92e-10;0.194165;pairwise;0.2486961
PoFV_scaffold_7638_orf014;PoFV_scaffold_28968:2322-1930(-);71.0;131;37;0;1;128;1;131;4.978e-53;189;377;131;1.0;0.34;Cluster417;PoFV_scaffold_28968:2322-1930(-);scaffold_28968;0.309888169511477;27.6373270532823;3397.0;28.0;scaffold_28968;377;28.0;33.96815107102593;0.0005636978579481;1;;;-;55;PoFV_scaffold_28968:2322-1930(-);PoFV_scaffold_28968:2322-1930(-);"scaffold_28968_ORF.5;1923-2322(-)";1923.0;2322.0;-;;1.0178571428571428;2322-1930;1930;2322;47.0;no;0.0;0.0;0.0;C;392;0.0545311;9.92e-10;0.194165;pairwise;0.2486961
AKY03128_AmFV;PoFV_scaffold_8315:2362-4617(+);20.3;250;148;0;336;585;257;443;3.424e-09;58;1058;752;0.249;0.236;Cluster192;PoFV_scaffold_8315:2362-4617(+);scaffold_8315;0.301560912533481;32.7433955292814;10826.0;32.0;scaffold_8315;130;32.0;33.96815107102593;0.0935738444193912;1;;;+;116;PoFV_scaffold_8315:2362-4617(+);PoFV_scaffold_8315:2362-4617(+);"scaffold_8315_ORF.2;2361-4617(+)";2361.0;4617.0;-;;1.0004434589800444;2362-4617;2362;4617;93.0;no;0.0;0.0;0.0;C;2255;;;;;
PoFV_scaffold_7638_orf012;PoFV_scaffold_8315:2362-4617(+);75.7;753;182;0;1;753;1;752;0.0;1158;754;752;1.0;0.999;Cluster192;PoFV_scaffold_8315:2362-4617(+);scaffold_8315;0.301560912533481;32.7433955292814;10826.0;32.0;scaffold_8315;130;32.0;33.96815107102593;0.0935738444193912;1;;;+;116;PoFV_scaffold_8315:2362-4617(+);PoFV_scaffold_8315:2362-4617(+);"scaffold_8315_ORF.2;2361-4617(+)";2361.0;4617.0;-;;1.0004434589800444;2362-4617;2362;4617;93.0;no;0.0;0.0;0.0;C;2255;;;;;
DFV_QKN22506.1;PoFV_scaffold_8315:2362-4617(+);27.7;255;176;0;176;430;252;496;2.266e-23;104;727;752;0.326;0.351;Cluster192;PoFV_scaffold_8315:2362-4617(+);scaffold_8315;0.301560912533481;32.7433955292814;10826.0;32.0;scaffold_8315;130;32.0;33.96815107102593;0.0935738444193912;1;;;+;116;PoFV_scaffold_8315:2362-4617(+);PoFV_scaffold_8315:2362-4617(+);"scaffold_8315_ORF.2;2361-4617(+)";2361.0;4617.0;-;;1.0004434589800444;2362-4617;2362;4617;93.0;no;0.0;0.0;0.0;C;2255;;;;;
B2YG06_MdSGHV;PoFV_scaffold_8315:2362-4617(+);21.1;318;217;0;74;349;134;451;9.647e-16;78;645;752;0.423;0.428;Cluster192;PoFV_scaffold_8315:2362-4617(+);scaffold_8315;0.301560912533481;32.7433955292814;10826.0;32.0;scaffold_8315;130;32.0;33.96815107102593;0.0935738444193912;1;;;+;116;PoFV_scaffold_8315:2362-4617(+);PoFV_scaffold_8315:2362-4617(+);"scaffold_8315_ORF.2;2361-4617(+)";2361.0;4617.0;-;;1.0004434589800444;2362-4617;2362;4617;93.0;no;0.0;0.0;0.0;C;2255;;;;;
B0YLQ6_GpSGHV;PoFV_scaffold_8315:2362-4617(+);23.8;264;177;0;150;382;203;466;4.633e-17;83;653;752;0.351;0.357;Cluster192;PoFV_scaffold_8315:2362-4617(+);scaffold_8315;0.301560912533481;32.7433955292814;10826.0;32.0;scaffold_8315;130;32.0;33.96815107102593;0.0935738444193912;1;;;+;116;PoFV_scaffold_8315:2362-4617(+);PoFV_scaffold_8315:2362-4617(+);"scaffold_8315_ORF.2;2361-4617(+)";2361.0;4617.0;-;;1.0004434589800444;2362-4617;2362;4617;93.0;no;0.0;0.0;0.0;C;2255;;;;;
LbFV_YP_009345636.1;PoFV_scaffold_8315:2362-4617(+);28.1;126;88;0;205;327;371;496;1.77e-08;54;561;752;0.168;0.219;Cluster192;PoFV_scaffold_8315:2362-4617(+);scaffold_8315;0.301560912533481;32.7433955292814;10826.0;32.0;scaffold_8315;130;32.0;33.96815107102593;0.0935738444193912;1;;;+;116;PoFV_scaffold_8315:2362-4617(+);PoFV_scaffold_8315:2362-4617(+);"scaffold_8315_ORF.2;2361-4617(+)";2361.0;4617.0;-;;1.0004434589800444;2362-4617;2362;4617;93.0;no;0.0;0.0;0.0;C;2255;;;;;
PoFV_scaffold_7638_orf005;PoFV_scaffold_8315:10729-10394(-);94.2;112;6;0;271;379;1;112;1.116e-64;224;381;112;1.0;0.286;Cluster63;PoFV_scaffold_8315:10729-10394(-);scaffold_8315;0.301560912533481;32.7433955292814;10826.0;32.0;scaffold_8315;130;32.0;33.96815107102593;0.0935738444193912;1;;;-;123;PoFV_scaffold_8315:10729-10394(-);;;;;;;;10729-10394;10394;10729;;no;0.0;0.0;0.0;C;335;0.070194;4.1258926144260855e-05;0.0953;classic;0.165494
PoFV_scaffold_7638_orf005;PoFV_scaffold_75772:1153-689(-);81.8;155;26;0;232;377;1;155;3.3540000000000004e-78;263;381;155;1.0;0.383;Cluster63;PoFV_scaffold_75772:1153-689(-);scaffold_75772;0.324388789505069;27.2303102625298;1676.0;28.0;scaffold_75772;302;28.0;33.96815107102593;0.0005636978579481;1;;;-;103;PoFV_scaffold_75772:1153-689(-);PoFV_scaffold_75772:1153-689(-);"scaffold_75772_ORF.4;682-1066(-)";682.0;1066.0;-;;0.8275862068965517;1153-689;689;1153;85.0;no;0.0;0.0;0.0;C;464;0.070194;4.1258926144260855e-05;0.0953;classic;0.165494
LbFV_YP_009345656.1;PoFV_scaffold_75772:1153-689(-);31.4;155;97;0;1;155;220;362;4.37e-18;78;373;155;1.0;0.383;Cluster63;PoFV_scaffold_75772:1153-689(-);scaffold_75772;0.324388789505069;27.2303102625298;1676.0;28.0;scaffold_75772;302;28.0;33.96815107102593;0.0005636978579481;1;;;-;103;PoFV_scaffold_75772:1153-689(-);PoFV_scaffold_75772:1153-689(-);"scaffold_75772_ORF.4;682-1066(-)";682.0;1066.0;-;;0.8275862068965517;1153-689;689;1153;85.0;no;0.0;0.0;0.0;C;464;0.070194;4.1258926144260855e-05;0.0953;classic;0.165494
PoFV_scaffold_7638_orf010;PoFV_scaffold_8315:6633-7148(+);79.1;179;36;0;17;195;1;172;1.869e-91;292;196;172;1.0;0.913;Cluster444;PoFV_scaffold_8315:6633-7148(+);scaffold_8315;0.301560912533481;32.7433955292814;10826.0;32.0;scaffold_8315;130;32.0;33.96815107102593;0.0935738444193912;1;;;+;118;PoFV_scaffold_8315:6633-7148(+);PoFV_scaffold_8315:6633-7148(+);"scaffold_8315_ORF.15;6197-7160(+)";6197.0;7160.0;-;;1.8699029126213595;6633-7148;6633;7148;95.0;no;0.0;0.0;0.0;C;515;0.034668;3.330669e-16;0.1338;classic;0.168468
PoFV_scaffold_7638_orf010;PoFV_scaffold_11969:699-178(-);66.7;178;58;0;17;194;1;174;1.069e-72;238;196;174;1.0;0.908;Cluster444;PoFV_scaffold_11969:699-178(-);scaffold_11969;0.343460685878211;33.8097535532664;7669.0;34.0;scaffold_11969;196;34.0;33.96815107102593;0.3534385569334836;1;;;-;14;PoFV_scaffold_11969:699-178(-);PoFV_scaffold_11969:699-178(-);"scaffold_11969_ORF.13;168-642(-)";168.0;642.0;-;;0.90978886756238;699-178;178;699;13.0;no;0.0;0.0;0.0;C;521;0.034668;3.330669e-16;0.1338;classic;0.168468
PoFV_scaffold_7638_orf010;PoFV_scaffold_44098:2959-2447(-);65.3;178;59;0;17;194;1;171;8.812e-71;232;196;171;1.0;0.908;Cluster444;PoFV_scaffold_44098:2959-2447(-);scaffold_44098;0.305243759423689;30.2637399463807;5968.0;31.0;scaffold_44098;105;31.0;33.96815107102593;0.0377677564825253;1;;;-;81;PoFV_scaffold_44098:2959-2447(-);PoFV_scaffold_44098:2959-2447(-);"scaffold_44098_ORF.8;2437-3046(-)";2437.0;3046.0;-;;1.189453125;2959-2447;2447;2959;70.0;no;0.0;0.0;0.0;C;512;0.034668;3.330669e-16;0.1338;classic;0.168468
PoFV_scaffold_7638_orf013;PoFV_scaffold_8315:1594-2358(+);82.7;261;44;0;18;278;1;255;1.8270000000000002e-143;447;279;255;1.0;0.935;Cluster919;PoFV_scaffold_8315:1594-2358(+);scaffold_8315;0.301560912533481;32.7433955292814;10826.0;32.0;scaffold_8315;130;32.0;33.96815107102593;0.0935738444193912;1;;;+;115;PoFV_scaffold_8315:1594-2358(+);PoFV_scaffold_8315:1594-2358(+);"scaffold_8315_ORF.1;1512-2358(+)";1512.0;2358.0;-;;1.1073298429319371;1594-2358;1594;2358;92.0;no;0.0;0.0;0.0;C;764;;;;;
PoFV_scaffold_7638_orf008;PoFV_scaffold_8315:8120-8857(+);79.1;250;51;0;1;250;1;246;9.577e-130;406;267;246;1.0;0.936;Cluster360;PoFV_scaffold_8315:8120-8857(+);scaffold_8315;0.301560912533481;32.7433955292814;10826.0;32.0;scaffold_8315;130;32.0;33.96815107102593;0.0935738444193912;1;;;+;120;PoFV_scaffold_8315:8120-8857(+);PoFV_scaffold_8315:8120-8857(+);"scaffold_8315_ORF.8;7969-8905(+)";7969.0;8905.0;-;;1.2700135685210312;8120-8857;8120;8857;97.0;no;0.0;0.0;0.0;C;737;;;;;
PoFV_scaffold_7638_orf009;PoFV_scaffold_8315:7451-7293(-);88.1;53;6;0;1;53;1;53;1.504e-27;100;54;53;1.0;0.981;Cluster406;PoFV_scaffold_8315:7451-7293(-);scaffold_8315;0.301560912533481;32.7433955292814;10826.0;32.0;scaffold_8315;130;32.0;33.96815107102593;0.0935738444193912;1;;;-;119;PoFV_scaffold_8315:7451-7293(-);PoFV_scaffold_8315:7451-7293(-);"scaffold_8315_ORF.16;7292-7451(-)";7292.0;7451.0;-;;1.0063291139240509;7451-7293;7293;7451;96.0;no;0.0;0.0;0.0;C;158;0.141095;0.00176;0.265274;pairwise;0.406369
PoFV_scaffold_7638_orf009;PoFV_scaffold_44098:895-1050(+);80.2;52;10;0;1;52;1;52;1.4989999999999998e-23;88;54;52;1.0;0.963;Cluster406;PoFV_scaffold_44098:895-1050(+);scaffold_44098;0.305243759423689;30.2637399463807;5968.0;31.0;scaffold_44098;105;31.0;33.96815107102593;0.0377677564825253;1;;;+;80;PoFV_scaffold_44098:895-1050(+);PoFV_scaffold_44098:895-1050(+);"scaffold_44098_ORF.1;894-1053(+)";894.0;1053.0;-;;1.0258064516129033;895-1050;895;1050;69.0;no;0.0;0.0;0.0;C;155;0.141095;0.00176;0.265274;pairwise;0.406369
PoFV_scaffold_7638_orf007;PoFV_scaffold_8315:8927-9343(+);77.4;139;29;0;1;129;1;139;2.144e-68;222;130;139;1.0;0.992;Cluster1263;PoFV_scaffold_8315:8927-9343(+);scaffold_8315;0.301560912533481;32.7433955292814;10826.0;32.0;scaffold_8315;130;32.0;33.96815107102593;0.0935738444193912;1;;;+;121;PoFV_scaffold_8315:8927-9343(+);PoFV_scaffold_8315:8927-9343(+);"scaffold_8315_ORF.9;8926-9343(+)";8926.0;9343.0;-;;1.0024038461538465;8927-9343;8927;9343;98.0;no;0.0;0.0;0.0;C;416;0.0483917;7.01e-10;0.135414;pairwise;0.1838057
PoFV_scaffold_7638_orf007;PoFV_scaffold_195108:562-239(-);61.2;108;38;0;32;129;1;108;4.064e-37;132;130;108;1.0;0.754;Cluster1263;PoFV_scaffold_195108:562-239(-);scaffold_195108;0.249557522123894;26.2748226950355;564.0;25.0;scaffold_195108;130;25.0;33.96815107102593;0.0;1;;;-;38;PoFV_scaffold_195108:562-239(-);PoFV_scaffold_195108:562-239(-);"scaffold_195108_ORF.1;238-481(-)";238.0;481.0;-;;0.7523219814241486;562-239;239;562;34.0;no;0.0;0.0;0.0;C;323;0.0483917;7.01e-10;0.135414;pairwise;0.1838057
PoFV_scaffold_1254_orf014;PoFV_scaffold_204430:417-515(+);74.0;33;8;0;18;50;1;33;8.927e-11;52;63;33;1.0;0.524;Cluster298;PoFV_scaffold_204430:417-515(+);scaffold_204430;0.226843100189036;25.0795454545455;528.0;22.0;scaffold_204430;89;22.0;33.96815107102593;0.0;1;;;+;47;PoFV_scaffold_204430:417-515(+);;;;;;;;417-515;417;515;;no;0.0;0.0;0.0;C;98;;;;;
PoFV_scaffold_64266_orf002;PoFV_scaffold_204430:239-325(+);86.5;29;4;0;60;88;1;29;4.26e-11;55;89;29;1.0;0.326;Cluster576;PoFV_scaffold_204430:239-325(+);scaffold_204430;0.226843100189036;25.0795454545455;528.0;22.0;scaffold_204430;89;22.0;33.96815107102593;0.0;1;;;+;46;PoFV_scaffold_204430:239-325(+);;;;;;;;239-325;239;325;;no;0.0;0.0;0.0;C;86;;;;;
PoFV_scaffold_21671_orf004;PoFV_scaffold_33452_1:865-44(-);55.0;274;119;0;1;266;1;274;5.073e-82;288;765;274;1.0;0.348;Cluster184;PoFV_scaffold_33452_1:865-44(-);scaffold_33452_1;0.305017921146953;31.9111111111111;3489.0;31.0;scaffold_33452_1;109;31.0;33.96815107102593;0.0377677564825253;1;;;-;69;PoFV_scaffold_33452_1:865-44(-);;;;;;;;865-44;44;865;;no;0.0;0.0;0.0;C;821;;;;;
PoFV_scaffold_21671_orf003;PoFV_scaffold_33452_1:917-1240(+);88.6;108;12;0;1;108;1;108;7.791e-62;201;109;108;1.0;0.991;Cluster1265;PoFV_scaffold_33452_1:917-1240(+);scaffold_33452_1;0.305017921146953;31.9111111111111;3489.0;31.0;scaffold_33452_1;109;31.0;33.96815107102593;0.0377677564825253;1;;;+;70;PoFV_scaffold_33452_1:917-1240(+);PoFV_scaffold_33452_1:917-1240(+);"scaffold_33452_1_ORF.2;916-1240(+)";916.0;1240.0;-;;1.0030959752321982;917-1240;917;1240;60.0;no;0.0;0.0;0.0;C;323;;;;;
PoFV_scaffold_21671_orf002;PoFV_scaffold_33452_1:1283-1792(+);88.4;170;20;0;1;170;1;170;6.605e-100;315;171;170;1.0;0.994;Cluster671;PoFV_scaffold_33452_1:1283-1792(+);scaffold_33452_1;0.305017921146953;31.9111111111111;3489.0;31.0;scaffold_33452_1;109;31.0;33.96815107102593;0.0377677564825253;1;;;+;71;PoFV_scaffold_33452_1:1283-1792(+);PoFV_scaffold_33452_1:1283-1792(+);"scaffold_33452_1_ORF.3;1282-1792(+)";1282.0;1792.0;-;;1.0019646365422397;1283-1792;1283;1792;61.0;no;0.0;0.0;0.0;C;509;;;;;
PoFV_scaffold_1254_orf004;PoFV_scaffold_3866:16769-15633(-);26.3;422;279;0;510;931;1;379;2.775e-38;154;1272;379;1.0;0.332;Cluster4;PoFV_scaffold_3866:16769-15633(-);scaffold_3866;0.382792130836691;36.1767801270503;21094.0;36.0;scaffold_3866;728;36.0;33.96815107102593;0.0586245772266065;2;2.0;5.0;-;76;PoFV_scaffold_3866:16769-15633(-);PoFV_scaffold_3866:16769-15633(-);"scaffold_3866_ORF.54;15632-16145(-)";15632.0;16145.0;-;;0.4515845070422535;16769-15633;15633;16769;65.0;yes;1.0;0.0;1.0;A;1136;;;;;
PoFV_scaffold_1254_orf004;PoFV_scaffold_3866:16769-15633(-);26.3;422;279;0;510;931;1;379;2.775e-38;154;1272;379;1.0;0.332;Cluster4;PoFV_scaffold_3866:16769-15633(-);scaffold_3866;0.382792130836691;36.1767801270503;21094.0;36.0;scaffold_3866;728;36.0;33.96815107102593;0.0586245772266065;2;2.0;5.0;-;76;PoFV_scaffold_3866:16769-15633(-);PoFV_scaffold_3866:16769-15633(-);"scaffold_3866_ORF.53;16151-16610(-)";16151.0;16610.0;-;;0.4040492957746479;16769-15633;15633;16769;66.0;yes;1.0;0.0;1.0;A;1136;;;;;
LbFV_YP_009345700.1;PoFV_scaffold_3866:16769-15633(-);26.2;394;278;0;438;831;2;379;3.303e-35;143;1048;379;0.997;0.376;Cluster4;PoFV_scaffold_3866:16769-15633(-);scaffold_3866;0.382792130836691;36.1767801270503;21094.0;36.0;scaffold_3866;728;36.0;33.96815107102593;0.0586245772266065;2;2.0;5.0;-;76;PoFV_scaffold_3866:16769-15633(-);PoFV_scaffold_3866:16769-15633(-);"scaffold_3866_ORF.54;15632-16145(-)";15632.0;16145.0;-;;0.4515845070422535;16769-15633;15633;16769;65.0;yes;1.0;0.0;1.0;A;1136;;;;;
LbFV_YP_009345700.1;PoFV_scaffold_3866:16769-15633(-);26.2;394;278;0;438;831;2;379;3.303e-35;143;1048;379;0.997;0.376;Cluster4;PoFV_scaffold_3866:16769-15633(-);scaffold_3866;0.382792130836691;36.1767801270503;21094.0;36.0;scaffold_3866;728;36.0;33.96815107102593;0.0586245772266065;2;2.0;5.0;-;76;PoFV_scaffold_3866:16769-15633(-);PoFV_scaffold_3866:16769-15633(-);"scaffold_3866_ORF.53;16151-16610(-)";16151.0;16610.0;-;;0.4040492957746479;16769-15633;15633;16769;66.0;yes;1.0;0.0;1.0;A;1136;;;;;
DFV_QKN22516.1;PoFV_scaffold_3866:16769-15633(-);29.5;236;156;0;503;724;15;250;4.281e-24;106;728;379;0.623;0.305;Cluster4;PoFV_scaffold_3866:16769-15633(-);scaffold_3866;0.382792130836691;36.1767801270503;21094.0;36.0;scaffold_3866;728;36.0;33.96815107102593;0.0586245772266065;2;2.0;5.0;-;76;PoFV_scaffold_3866:16769-15633(-);PoFV_scaffold_3866:16769-15633(-);"scaffold_3866_ORF.54;15632-16145(-)";15632.0;16145.0;-;;0.4515845070422535;16769-15633;15633;16769;65.0;yes;1.0;0.0;1.0;A;1136;;;;;
DFV_QKN22516.1;PoFV_scaffold_3866:16769-15633(-);29.5;236;156;0;503;724;15;250;4.281e-24;106;728;379;0.623;0.305;Cluster4;PoFV_scaffold_3866:16769-15633(-);scaffold_3866;0.382792130836691;36.1767801270503;21094.0;36.0;scaffold_3866;728;36.0;33.96815107102593;0.0586245772266065;2;2.0;5.0;-;76;PoFV_scaffold_3866:16769-15633(-);PoFV_scaffold_3866:16769-15633(-);"scaffold_3866_ORF.53;16151-16610(-)";16151.0;16610.0;-;;0.4040492957746479;16769-15633;15633;16769;66.0;yes;1.0;0.0;1.0;A;1136;;;;;
PoFV_scaffold_11706_orf008;PoFV_scaffold_7821:2672-2565(-);69.1;36;11;0;1;36;1;36;6.808e-11;53;64;36;1.0;0.562;Cluster1024;PoFV_scaffold_7821:2672-2565(-);scaffold_7821;0.31157978511739;32.6687669960868;15077.0;33.0;scaffold_7821;123;33.0;33.96815107102593;0.2068771138669673;1;;;-;105;PoFV_scaffold_7821:2672-2565(-);;;;;;;;2672-2565;2565;2672;;no;0.0;0.0;0.0;C;107;;;;;
PoFV_scaffold_11706_orf009;PoFV_scaffold_7821:2928-2773(-);81.5;52;9;0;6;56;1;52;1.091e-23;90;73;52;1.0;0.699;Cluster1465;PoFV_scaffold_7821:2928-2773(-);scaffold_7821;0.31157978511739;32.6687669960868;15077.0;33.0;scaffold_7821;123;33.0;33.96815107102593;0.2068771138669673;1;;;-;106;PoFV_scaffold_7821:2928-2773(-);PoFV_scaffold_7821:2928-2773(-);"scaffold_7821_ORF.32;1200-3159(-)";1200.0;3159.0;-;;12.638709677419357;2928-2773;2773;2928;86.0;no;0.0;0.0;0.0;C;155;;;;;
PoFV_scaffold_3020_orf007;PoFV_scaffold_28968:1928-1329(-);48.2;202;103;0;4;205;1;200;8.053999999999999e-53;181;206;200;1.0;0.981;Cluster697;PoFV_scaffold_28968:1928-1329(-);scaffold_28968;0.309888169511477;27.6373270532823;3397.0;28.0;scaffold_28968;377;28.0;33.96815107102593;0.0005636978579481;1;;;-;54;PoFV_scaffold_28968:1928-1329(-);PoFV_scaffold_28968:1928-1329(-);"scaffold_28968_ORF.9;1328-1682(-)";1328.0;1682.0;-;;0.5909849749582637;1928-1329;1329;1928;46.0;no;0.0;0.0;0.0;C;599;;;;;
PoFV_scaffold_3020_orf007;PoFV_scaffold_100628:1128-551(-);51.9;81;37;0;4;80;1;81;9.537e-19;82;206;192;0.422;0.374;Cluster697;PoFV_scaffold_100628:1128-551(-);scaffold_100628;0.306194690265487;28.5420726306466;1129.0;30.0;scaffold_100628;206;30.0;33.96815107102593;0.0095828635851183;2;20.0;33.0;-;1;PoFV_scaffold_100628:1128-551(-);PoFV_scaffold_100628:1128-551(-);"scaffold_100628_ORF.3;831-993(-)";831.0;993.0;-;;0.2807625649913345;1128-551;551;1128;1.0;yes;0.0;0.0;0.0;C;577;;;;;
